image_name,Label_Sentiment
kiwi (234).jpg,negative
peach (194).jpg,negative
KAM (241).png,positive
MAMN (1770).jpg,neutral
kiwi (84).jpg,negative
osage (404).jpg,negative
yellow (391).jpg,negative
KAM(868).jpg,positive
meme45.jpg,negative
MAMN (1287).jpg,neutral
MAMN (1021).jpg,neutral
MAMN (646).jpg,neutral
KAM(1072).jpg,positive
grape (7).jpg,negative
MAMN (460).jpg,neutral
KAM (412).jpg,positive
KAM (497).jpg,positive
KAM (82).png,positive
KAM(761).jpg,positive
grape (333).jpg,negative
MAMN (316).jpg,neutral
MAMN (1589).jpg,neutral
meme67.jpg,negative
MAMN (1825).jpg,neutral
KAM (47).jpg,negative
KAM(1177).jpg,positive
yellow (39).jpg,negative
osage (156).jpg,negative
KAM(1095).jpg,positive
KAM(1051).jpg,positive
avocados (602).jpg,negative
MAMN (614).jpg,neutral
KAM(21).jpg,positive
KAM(1153).jpg,positive
grape (282).jpg,negative
MAMN (746).jpg,neutral
KAM(1367).jpg,positive
KAM(1031).jpg,negative
apple (22).jpg,positive
KAM (98).jpg,positive
KAM(290).jpg,negative
KAM(225).jpg,negative
MAMN (1485).jpg,neutral
KAM (148).png,positive
KAM(724).jpg,positive
dirty (80).jpg,negative
KAM (91).jpg,positive
KAM(981).jpg,positive
grape (154).jpg,negative
osage (254).jpg,negative
grape (84).jpg,negative
osage (89).jpg,positive
kiwi (34).jpg,negative
MAMN (402).jpg,neutral
MAMN (606).jpg,neutral
MAMN (1800).jpg,neutral
yellow (386).jpg,negative
MAMN (1320).jpg,neutral
KAM (229).png,positive
MAMN (981).jpg,neutral
osage (133).jpg,positive
yellow (503).jpg,negative
MAMN (1457).jpg,neutral
osage (316).jpg,negative
KAM (90).png,positive
yellow (222).jpg,negative
kiwi (97).jpg,negative
peach (117).jpg,negative
KAM(177).png,positive
KAM (239).png,positive
MAMN (1483).jpg,neutral
yellow (353).jpg,negative
MAMN (1798).jpg,neutral
osage (75).jpg,negative
MAMN (623).jpg,neutral
KAM(1027).jpg,negative
MAMN (2013).jpg,neutral
KAM (596).jpg,positive
MAMN (846).jpg,neutral
avocados (140).jpg,negative
cherry (60).jpg,positive
KAM(1132).jpg,negative
MAMN (1965).jpg,neutral
KAM(686).jpg,positive
KAM (250).jpg,positive
MAMN (647).jpg,neutral
KAM (333).jpg,positive
KAM(655).jpg,positive
apple (88).jpg,negative
osage (139).jpg,negative
KAM(926).jpg,positive
osage (96).jpg,negative
MAMN (917).jpg,neutral
KAM (733).jpg,positive
KAM(494).jpg,negative
kiwi (232).jpg,negative
KAMM(148).png,negative
osage (220).jpg,negative
KAM(114).jpg,positive
avocados (774).jpg,negative
avocados (801).jpg,negative
MAMN (670).jpg,neutral
avocados (738).jpg,negative
osage (83).jpg,negative
KAM(861).jpg,positive
MAMN (2012).jpg,neutral
KAM(1366).jpg,positive
KAM(554).jpg,positive
KAM(705).jpg,positive
avocados (249).jpg,positive
yellow (16).jpg,negative
KAM (487).jpg,positive
avocados (118).jpg,negative
MAMN (858).jpg,neutral
KAM(433).jpg,positive
MAMN (775).jpg,neutral
cherry (61).jpg,negative
KAM (174).png,negative
avocados (378).jpg,negative
KAM (417).jpg,positive
KAM(533).jpg,positive
KAM (250).png,positive
KAM (347).jpg,positive
yellow (243).jpg,negative
osage (112).jpg,negative
KAM(1034).jpg,negative
MAMN (1238).jpg,neutral
avocados (609).jpg,negative
dirty (46).jpg,negative
KAM (584).jpg,negative
MAMN (387).jpg,neutral
papaya (127).jpg,negative
KAM(738).jpg,positive
yellow (277).jpg,negative
MAMN (413).jpg,neutral
grape (34).jpg,neutral
KAM (46).jpg,positive
KAM(53).png,positive
KAM (508).jpg,positive
dirty (25).jpg,negative
KAM(114).png,negative
MAMN (2122).jpg,neutral
KAM (45).png,negative
KAM (189).jpg,positive
cherry (59).jpg,negative
yellow (212).jpg,neutral
apple (4).jpg,negative
osage (225).jpg,negative
MAMN (1341).jpg,neutral
osage (269).jpg,negative
osage (36).jpg,negative
MAMN (1255).jpg,neutral
yellow (33).jpg,negative
MAMN (548).jpg,neutral
MAMN (1439).jpg,neutral
KAM(721).jpg,positive
MAMN (1925).jpg,neutral
grape (151).jpg,negative
MAMN (1938).jpg,neutral
osage (174).jpg,negative
KAM (351).jpg,positive
KAM(152).jpg,positive
KAM(138).png,positive
KAM(733).jpg,positive
KAM (200).png,positive
MAMN (1774).jpg,neutral
KAM(1066).jpg,positive
osage (103).jpg,negative
KAM(72).png,negative
apple (50).jpg,negative
MAMN (941).jpg,neutral
KAM(583).jpg,positive
KAM(781).jpg,positive
KAM(258).jpg,positive
peach (45).jpg,negative
osage (8).jpg,positive
MAMN (681).jpg,neutral
avocados (669).jpg,neutral
MAMN (695).jpg,neutral
yellow (70).jpg,negative
dirty (84).jpg,negative
KAM (129).jpg,positive
KAM (399).jpg,neutral
MAMN (2015).jpg,neutral
KAM (416).jpg,positive
MAMN (1843).jpg,neutral
MAMN (2111).jpg,neutral
MAMN (908).jpg,neutral
apple (58).jpg,negative
MAMN (1936).jpg,neutral
KAM(710).jpg,positive
MAMN (767).jpg,neutral
apple (150).jpg,negative
MAMN (1946).jpg,neutral
MAMN (1501).jpg,neutral
avocados (100).jpg,negative
avocados (796).jpg,negative
avocados (1).jpg,negative
KAM(600).jpg,negative
peach (155).jpg,negative
yellow (281).jpg,negative
KAM(774).jpg,positive
KAM(325).jpg,positive
MAMN (1549).jpg,neutral
MAMN (1818).jpg,neutral
KAM(750).jpg,positive
avocados (349).jpg,negative
KAM(415).jpg,positive
MAMN (1714).jpg,neutral
MAMN (1139).jpg,neutral
MAMN (1839).jpg,neutral
KAM(158).png,negative
kiwi (64).jpg,negative
grape (345).jpg,negative
KAM(1314).jpg,positive
KAM(1385).jpg,positive
MAMN (1477).jpg,neutral
apple (130).jpg,negative
KAM (316).jpg,positive
MAMN (1350).jpg,neutral
MAMN (455).jpg,neutral
KAM(589).jpg,negative
KAM(1214).jpg,positive
MAMN (1431).jpg,neutral
MAMN (2052).jpg,neutral
MAMN (1316).jpg,neutral
KAM(142).jpg,negative
MAMN (2019).jpg,neutral
osage (353).jpg,negative
MAMN (1469).jpg,neutral
KAM(249).png,positive
yellow (188).jpg,negative
avocados (487).jpg,negative
MAMN (1329).jpg,neutral
MAMN (1120).jpg,neutral
KAM(1224).jpg,positive
MAMN (487).jpg,neutral
kiwi (208).jpg,negative
avocados (297).jpg,negative
apple (219).jpg,negative
yellow (547).jpg,negative
KAM(126).jpg,negative
MAMN (872).jpg,neutral
avocados (405).jpg,negative
MAMN (551).jpg,neutral
avocados (101).jpg,negative
KAM(1167).jpg,negative
avocados (357).jpg,negative
osage (281).jpg,negative
osage (357).jpg,negative
avocados (226).jpg,negative
MAMN (1708).jpg,neutral
grape (225).jpg,positive
dirty (10).jpg,negative
avocados (739).jpg,negative
meme107.jpeg,negative
MAMN (712).jpg,neutral
KAM (81).png,positive
KAM(847).jpg,positive
meme93.jpeg,negative
KAM (557).jpg,positive
papaya (74).jpg,positive
osage (110).jpg,negative
avocados (548).jpg,negative
MAMN (2066).jpg,neutral
KAM(787).jpg,positive
KAM(1310).jpg,positive
grape (247).jpg,negative
avocados (794).jpg,negative
MAMN (634).jpg,neutral
yellow (451).jpg,negative
KAM (6).jpg,positive
MAMN (43).png,neutral
KAM(811).jpg,positive
apple (174).jpg,negative
yellow (437).jpg,negative
osage (232).jpg,negative
avocados (382).jpg,negative
KAM (582).jpg,positive
MAMN (2071).jpg,neutral
KAM (643).jpg,positive
MAMN (24).png,neutral
yellow (372).jpg,negative
KAM (555).jpg,positive
MAMN (1206).jpg,neutral
avocados (732).jpg,negative
papaya (94).jpg,negative
osage (128).jpg,negative
KAM(239).jpg,positive
KAM(209).png,positive
grape (125).jpg,negative
MAMN (1964).jpg,neutral
KAM(247).png,positive
avocados (9).jpg,negative
KAM (245).png,positive
yellow (384).jpg,neutral
yellow (130).jpg,negative
KAM(575).jpg,negative
yellow (327).jpg,negative
KAM (248).png,positive
MAMN (469).jpg,neutral
KAM(141).jpg,negative
osage (363).jpg,negative
yellow (393).jpg,negative
KAM (640).jpg,positive
avocados (586).jpg,negative
KAM(287).jpg,positive
MAMN (526).jpg,neutral
MAMN (1491).jpg,neutral
KAM(210).jpg,positive
apple (192).jpg,positive
MAMN (888).jpg,neutral
MAMN (2017).jpg,neutral
apple (17).jpg,negative
MAMN (1841).jpg,neutral
KAM(1074).jpg,positive
MAMN (468).jpg,neutral
MAMN (1845).jpg,neutral
KAM(1022).jpg,negative
KAM(664).jpg,positive
avocados (448).jpg,negative
grape (246).jpg,negative
yellow (17).jpg,negative
avocados (40).jpg,negative
osage (351).jpg,negative
avocados (692).jpg,positive
KAM(936).jpg,positive
MAMN (1912).jpg,neutral
KAM(1111).jpg,positive
KAM (61).png,positive
avocados (572).jpg,neutral
papaya (59).jpg,negative
KAM(100).png,positive
avocados (406).jpg,negative
apple (205).jpg,positive
MAMN (1105).jpg,neutral
meme80.jpg,negative
avocados (212).jpg,negative
KAM (270).jpg,positive
KAM (180).png,positive
KAM(906).jpg,positive
KAM(566).jpg,positive
MAMN (938).jpg,neutral
KAM(1044).jpg,positive
grape (239).jpg,negative
grape (49).jpg,negative
MAMN (1852).jpg,neutral
MAMN (1628).jpg,neutral
KAM (193).jpg,positive
grape (170).jpg,negative
grape (43).jpg,neutral
KAM(176).jpg,positive
osage (151).jpg,negative
avocados (261).jpg,negative
MAMN (522).jpg,neutral
MAMN (456).jpg,neutral
peach (16).jpg,negative
MAMN (427).jpg,neutral
violance (59).jpg,negative
MAMN (744).jpg,neutral
apple (197).jpg,positive
grape (166).jpg,neutral
KAM (186).png,positive
yellow (229).jpg,negative
KAM (113).png,negative
avocados (106).jpg,negative
KAM (700).jpg,positive
MAMN (780).jpg,neutral
KAM(620).jpg,positive
KAM(163).png,positive
kiwi (73).jpg,negative
KAM(291).jpg,positive
kiwi (321).jpg,negative
KAM(1107).jpg,positive
KAM (132).jpg,positive
KAM (678).jpg,negative
avocados (799).jpg,negative
MAMN (1142).jpg,neutral
avocados (75).jpg,negative
dirty (44).jpg,negative
KAM (30).png,positive
avocados (579).jpg,neutral
grape (311).jpg,negative
MAMN (1816).jpg,neutral
MAMN (1376).jpg,neutral
avocados (691).jpg,negative
yellow (214).jpg,negative
papaya (134).jpg,neutral
avocados (568).jpg,neutral
violance (23).jpg,negative
KAM(593).jpg,positive
MAMN (1500).jpg,neutral
MAMN (1782).jpg,neutral
MAMN (1392).jpg,neutral
avocados (759).jpg,negative
papaya (24).jpg,positive
yellow (128).jpg,negative
KAM(371).jpg,positive
KAM(460).jpg,positive
osage (180).jpg,negative
meme53.jpg,negative
KAM (54).png,positive
MAMN (882).jpg,neutral
KAM(69).png,negative
MAMN (1545).jpg,neutral
avocados (205).jpg,negative
MAMN (709).jpg,neutral
avocados (110).jpg,negative
avocados (43).jpg,negative
MAMN (292).jpg,neutral
KAM (246).jpg,positive
kiwi (177).jpg,positive
cherry (21).jpg,negative
MAMN (398).jpg,neutral
yellow (307).jpg,negative
KAM (73).jpg,positive
grape (27).jpg,negative
yellow (282).jpg,negative
KAM(702).jpg,positive
yellow (250).jpg,negative
KAM(974).jpg,negative
avocados (455).jpg,negative
cherry (48).jpg,positive
apple (162).jpg,positive
yellow (292).jpg,negative
yellow (408).jpg,neutral
avocados (387).jpg,negative
grape (293).jpg,negative
KAM(963).jpg,positive
avocados (500).jpg,negative
KAM(1322).jpg,positive
KAM (507).jpg,positive
MAMN (1672).jpg,neutral
KAM(1007).jpg,positive
MAMN (1742).jpg,neutral
dirty (67).jpg,negative
KAM(108).png,negative
MAMN (1195).jpg,neutral
MAMN (19).png,neutral
KAM(410).jpg,positive
MAMN (1398).jpg,neutral
yellow (247).jpg,positive
MAMN (1).png,neutral
MAMN (2060).jpg,neutral
MAMN (1046).jpg,neutral
KAM(173).png,positive
peach (120).jpg,positive
osage (52).jpg,negative
KAM(445).jpg,positive
avocados (267).jpg,negative
KAM (98).png,positive
meme115.jpeg,negative
avocados (660).jpg,negative
osage (157).jpg,negative
KAM (767).jpg,positive
KAM(1040).jpg,positive
MAMN (306).jpg,neutral
KAM(218).png,negative
MAMN (1674).jpg,neutral
kiwi (3).jpg,negative
KAM(801).jpg,positive
KAM (619).jpg,positive
yellow (73).jpg,negative
KAM(1092).jpg,positive
kiwi (347).jpg,negative
KAM(458).jpg,positive
kiwi (127).jpg,negative
papaya (56).jpg,positive
meme12.png,negative
KAM (249).png,positive
MAMN (40).png,neutral
papaya (16).jpg,negative
meme112.jpeg,negative
dirty (92).jpg,negative
KAM (771).jpg,positive
MAMN (1571).jpg,neutral
peach (80).jpg,negative
KAM (165).jpg,negative
MAMN (1746).jpg,neutral
MAMN (1625).jpg,neutral
KAM(87).png,positive
avocados (124).jpg,negative
KAM (156).jpg,positive
peach (102).jpg,positive
yellow (170).jpg,negative
KAM(386).jpg,positive
MAMN (494).jpg,neutral
yellow (160).jpg,negative
KAM(1161).jpg,positive
KAM (296).jpg,negative
yellow (180).jpg,negative
MAMN (1766).jpg,neutral
KAM(1246).jpg,positive
dirty (43).jpg,negative
yellow (224).jpg,positive
KAM(859).jpg,positive
avocados (58).jpg,negative
KAM (253).png,positive
MAMN (1273).jpg,neutral
KAM(918).jpg,positive
KAM(1064).jpg,positive
MAMN (926).jpg,neutral
KAM(451).jpg,positive
KAM(82).png,positive
avocados (333).jpg,negative
avocados (499).jpg,negative
KAM(47).png,positive
MAMN (2058).jpg,neutral
MAMN (1259).jpg,neutral
KAM(1108).jpg,positive
KAM(639).jpg,positive
yellow (50).jpg,negative
KAM (104).jpg,positive
dirty (17).jpg,negative
MAMN (555).jpg,neutral
MAMN (1045).jpg,neutral
osage (79).jpg,negative
osage (228).jpg,negative
violance (25).jpg,negative
meme105.jpeg,negative
violance (5).jpg,negative
KAM(965).jpg,negative
MAMN (733).jpg,neutral
MAMN (778).jpg,neutral
papaya (35).jpg,positive
kiwi (44).jpg,positive
KAM (433).jpg,positive
KAM (504).jpg,positive
KAM(540).jpg,positive
peach (93).jpg,negative
KAM(56).jpg,negative
avocados (255).jpg,negative
grape (63).jpg,neutral
KAM (125).jpg,positive
KAM(919).jpg,positive
KAM (236).jpg,positive
KAM(1011).jpg,negative
MAMN (1886).jpg,neutral
KAM(798).jpg,negative
KAM(99).jpg,positive
KAM(1349).jpg,positive
osage (215).jpg,positive
MAMN (1486).jpg,neutral
MAMN (2051).jpg,neutral
MAMN (931).jpg,neutral
avocados (721).jpg,negative
avocados (223).jpg,neutral
MAMN (1780).jpg,neutral
KAM(224).png,positive
violance (70).jpg,positive
KAM(1298).jpg,positive
yellow (137).jpg,negative
KAM(1178).jpg,positive
KAM(857).jpg,positive
MAMN (1040).jpg,neutral
papaya (5).jpg,negative
MAMN (1467).jpg,neutral
avocados (443).jpg,negative
KAM(870).jpg,positive
MAMN (613).jpg,neutral
kiwi (306).jpg,neutral
osage (73).jpg,negative
KAM(1041).jpg,positive
KAM(178).jpg,negative
MAMN (1357).jpg,neutral
kiwi (110).jpg,negative
KAM(148).png,positive
avocados (603).jpg,negative
MAMN (1319).jpg,neutral
MAMN (391).jpg,neutral
KAM(1033).jpg,positive
osage (95).jpg,negative
KAM (188).png,positive
MAMN (1189).jpg,neutral
KAM(29).png,negative
MAMN (2011).jpg,neutral
MAMN (1408).jpg,neutral
KAM (787).jpg,positive
avocados (45).jpg,negative
KAM(189).png,negative
avocados (33).jpg,negative
MAMN (1293).jpg,neutral
avocados (750).jpg,negative
apple (1).jpg,negative
MAMN (314).jpg,neutral
yellow (366).jpg,negative
apple (78).jpg,negative
KAM(353).jpg,negative
MAMN (1697).jpg,neutral
MAMN (1124).jpg,neutral
violance (8).jpg,negative
papaya (113).jpg,negative
KAM(671).jpg,negative
avocados (653).jpg,negative
papaya (28).jpg,negative
KAM (193).png,negative
KAM(855).jpg,positive
KAM(676).jpg,positive
kiwi (311).jpg,negative
avocados (599).jpg,negative
yellow (369).jpg,negative
KAM (183).png,negative
KAM(951).jpg,positive
MAMN (1017).jpg,neutral
KAM(541).jpg,positive
osage (92).jpg,negative
MAMN (807).jpg,neutral
MAMN (491).jpg,neutral
KAM (139).png,negative
grape (243).jpg,negative
avocados (647).jpg,negative
MAMN (493).jpg,neutral
KAM (732).jpg,positive
MAMN (1327).jpg,neutral
avocados (39).jpg,negative
KAM(474).jpg,positive
MAMN (330).jpg,neutral
KAM (2).png,negative
avocados (781).jpg,negative
MAMN (1849).jpg,neutral
MAMN (1696).jpg,neutral
avocados (428).jpg,positive
KAM(267).jpg,positive
yellow (266).jpg,negative
yellow (325).jpg,neutral
KAM (599).jpg,positive
MAMN (1657).jpg,neutral
peach (106).jpg,positive
dirty (63).jpg,negative
MAMN (1679).jpg,neutral
KAM(164).jpg,positive
violance (47).jpg,negative
yellow (299).jpg,negative
avocados (461).jpg,negative
MAMN (302).jpg,neutral
KAM(377).jpg,positive
papaya (60).jpg,negative
grape (8).jpg,negative
MAMN (620).jpg,neutral
yellow (326).jpg,negative
osage (101).jpg,negative
grape (52).jpg,negative
grape (128).jpg,negative
grape (214).jpg,negative
cherry (29).jpg,positive
avocados (558).jpg,negative
KAM(1289).jpg,positive
KAM (12).png,positive
avocados (541).jpg,neutral
KAM (230).png,positive
MAMN (1386).jpg,neutral
MAMN (1768).jpg,neutral
apple (68).jpg,positive
MAMN (1660).jpg,neutral
yellow (246).jpg,negative
osage (247).jpg,negative
MAMN (833).jpg,neutral
osage (390).jpg,negative
KAM(1242).jpg,positive
MAMN (1007).jpg,neutral
KAM(307).jpg,positive
KAM(720).jpg,positive
KAM(199).jpg,negative
MAMN (369).jpg,neutral
apple (152).jpg,negative
MAMN (609).jpg,neutral
grape (117).jpg,neutral
KAM(61).jpg,negative
MAMN (1128).jpg,neutral
KAM (211).jpg,positive
KAM(183).png,negative
violance (6).jpg,negative
grape (226).jpg,positive
KAM(1171).jpg,positive
MAMN (1906).jpg,neutral
MAMN (765).jpg,neutral
KAM(29).jpg,positive
KAM(209).jpg,negative
MAMN (1953).jpg,neutral
KAM(717).jpg,positive
KAM(1023).jpg,positive
KAM (18).png,positive
KAM(681).jpg,negative
KAM(556).jpg,positive
KAM (167).png,negative
avocados (535).jpg,neutral
avocados (334).jpg,negative
kiwi (302).jpg,negative
KAM(1059).jpg,positive
avocados (510).jpg,neutral
KAM (109).jpg,positive
yellow (78).jpg,negative
KAM(18).png,positive
peach (91).jpg,negative
MAMN (31).png,neutral
MAMN (326).jpg,neutral
MAMN (1405).jpg,neutral
KAM (276).jpg,negative
KAM (252).jpg,positive
MAMN (916).jpg,neutral
MAMN (2118).jpg,neutral
MAMN (565).jpg,neutral
avocados (240).jpg,positive
KAM(819).jpg,positive
MAMN (1785).jpg,neutral
MAMN (510).jpg,neutral
MAMN (1475).jpg,neutral
KAM (199).jpg,negative
KAM (406).jpg,negative
KAM(369).jpg,positive
grape (40).jpg,neutral
KAM(651).jpg,positive
MAMN (480).jpg,neutral
MAMN (1525).jpg,neutral
KAM(878).jpg,positive
KAM(617).jpg,positive
KAM(701).jpg,positive
yellow (54).jpg,negative
yellow (201).jpg,negative
avocados (728).jpg,negative
avocados (662).jpg,neutral
MAMN (559).jpg,neutral
osage (170).jpg,positive
apple (144).jpg,negative
MAMN (478).jpg,neutral
KAM(361).jpg,positive
KAM(284).jpg,negative
KAM (135).jpg,positive
MAMN (2067).jpg,neutral
osage (150).jpg,negative
MAMN (1735).jpg,neutral
KAM(577).jpg,positive
MAMN (883).jpg,neutral
KAM (282).jpg,negative
MAMN (1544).jpg,neutral
MAMN (628).jpg,neutral
MAMN (1290).jpg,neutral
yellow (199).jpg,positive
KAM(613).jpg,positive
KAM (306).jpg,negative
MAMN (2079).jpg,neutral
KAM (164).png,positive
osage (143).jpg,negative
yellow (210).jpg,negative
KAM(25).jpg,negative
peach (202).jpg,positive
yellow (315).jpg,negative
MAMN (1191).jpg,neutral
KAM(44).jpg,positive
KAM (89).jpg,positive
KAM (708).jpg,positive
MAMN (801).jpg,neutral
KAM(518).jpg,negative
KAM(38).png,positive
MAMN (33).png,neutral
MAMN (1406).jpg,neutral
grape (188).jpg,negative
MAMN (654).jpg,neutral
kiwi (62).jpg,negative
KAM (174).jpg,positive
KAM(808).jpg,positive
KAM (133).jpg,positive
KAM(35).png,positive
KAM(1006).jpg,positive
KAM(128)(1).png,negative
KAM(716).jpg,positive
MAMN (532).jpg,neutral
kiwi (293).jpg,negative
MAMN (1996).jpg,neutral
MAMN (850).jpg,neutral
KAM(260).png,positive
MAMN (1070).jpg,neutral
avocados (281).jpg,negative
MAMN (716).jpg,neutral
grape (136).jpg,negative
avocados (74).jpg,negative
apple (168).jpg,positive
yellow (141).jpg,negative
KAM(799).jpg,positive
MAMN (299).jpg,neutral
KAM (550).jpg,negative
KAM(1003).jpg,positive
osage (419).jpg,negative
violance (3).jpg,negative
peach (119).jpg,negative
KAM(286).jpg,positive
KAM (521).jpg,positive
grape (112).jpg,negative
avocados (122).jpg,negative
KAM(1118).jpg,positive
kiwi (171).jpg,negative
MAMN (1403).jpg,neutral
MAMN (1010).jpg,neutral
KAM (216).png,negative
osage (214).jpg,negative
MAMN (1823).jpg,neutral
MAMN (515).jpg,neutral
KAM(322).jpg,positive
avocados (111).jpg,negative
osage (257).jpg,negative
KAM (96).png,positive
MAMN (307).jpg,neutral
KAM (58).jpg,positive
meme108.jpeg,negative
grape (295).jpg,neutral
MAMN (295).jpg,neutral
MAMN (2024).jpg,neutral
avocados (620).jpg,neutral
kiwi (47).jpg,negative
yellow (440).jpg,neutral
osage (166).jpg,negative
KAM(895).jpg,positive
MAMN (1745).jpg,neutral
KAM (455).jpg,positive
yellow (223).jpg,neutral
MAMN (1880).jpg,neutral
KAM(412).jpg,positive
KAM(199).png,positive
grape (160).jpg,negative
KAM(1188).jpg,positive
KAM (229).jpg,positive
MAMN (2114).jpg,neutral
KAM(905).jpg,positive
KAM(561).jpg,positive
KAM(1137).jpg,positive
KAM (61).jpg,positive
MAMN (1533).jpg,neutral
yellow (24).jpg,negative
kiwi (17).jpg,negative
MAMN (896).jpg,neutral
MAMN (533).jpg,neutral
KAM(916).jpg,positive
KAM (631).jpg,positive
KAM(273).jpg,positive
KAM(400).jpg,positive
MAMN (1659).jpg,neutral
papaya (23).jpg,positive
kiwi (63).jpg,negative
KAM (112).png,positive
apple (112).jpg,positive
osage (407).jpg,negative
KAM (184).jpg,negative
KAM(1021).jpg,positive
kiwi (314).jpg,negative
grape (3).jpg,negative
KAM(1002).jpg,negative
yellow (300).jpg,negative
osage (303).jpg,positive
avocados (299).jpg,negative
peach (167).jpg,neutral
MAMN (505).jpg,neutral
KAM (393).jpg,negative
avocados (513).jpg,negative
avocados (64).jpg,neutral
grape (83).jpg,negative
osage (212).jpg,negative
MAMN (705).jpg,neutral
avocados (440).jpg,negative
KAM (178).png,positive
yellow (113).jpg,negative
MAMN (1310).jpg,neutral
osage (141).jpg,negative
avocados (580).jpg,negative
KAM(42).png,positive
KAM(1324).jpg,positive
MAMN (70).png,neutral
osage (374).jpg,negative
yellow (31).jpg,negative
yellow (321).jpg,positive
KAM(1258).jpg,positive
MAMN (2125).jpg,neutral
KAM(407).jpg,negative
KAM(250).jpg,positive
MAMN (782).jpg,neutral
avocados (121).jpg,negative
KAM(352).jpg,positive
KAM(223).png,positive
MAMN (1035).jpg,neutral
MAMN (1787).jpg,neutral
kiwi (187).jpg,negative
MAMN (1777).jpg,neutral
KAM(893).jpg,positive
dirty (104).jpg,negative
avocados (47).jpg,negative
KAM (575).jpg,negative
KAM (231).png,positive
apple (63).jpg,negative
MAMN (1312).jpg,neutral
MAMN (1647).jpg,neutral
yellow (480).jpg,negative
yellow (29).jpg,negative
KAM(83).png,positive
osage (10).jpg,negative
MAMN (1172).jpg,neutral
KAM(526).jpg,positive
MAMN (1941).jpg,neutral
KAM(88).png,positive
MAMN (64).png,neutral
avocados (305).jpg,neutral
KAM(232).jpg,positive
MAMN (942).jpg,neutral
MAMN (944).jpg,neutral
MAMN (1170).jpg,neutral
KAM (13).jpg,positive
KAM (78).png,positive
apple (16).jpg,negative
osage (94).jpg,negative
meme94.jpeg,negative
MAMN (1621).jpg,neutral
KAM (538).jpg,positive
KAM(49).png,negative
MAMN (924).jpg,neutral
KAM(283).jpg,negative
kiwi (156).jpg,negative
KAM (201).png,positive
MAMN (867).jpg,neutral
KAM(1164).jpg,positive
MAMN (804).jpg,neutral
MAMN (2022).jpg,neutral
osage (169).jpg,negative
avocados (779).jpg,negative
MAMN (727).jpg,neutral
avocados (365).jpg,neutral
MAMN (1510).jpg,neutral
avocados (418).jpg,negative
osage (33).jpg,negative
KAM(555).jpg,positive
KAM(646).jpg,negative
avocados (82).jpg,negative
grape (300).jpg,negative
KAM(233).jpg,positive
KAM(930).jpg,positive
MAMN (1418).jpg,neutral
KAM(97).png,positive
avocados (767).jpg,negative
KAM(86).png,positive
KAM(677).jpg,positive
kiwi (189).jpg,positive
MAMN (781).jpg,neutral
MAMN (1661).jpg,neutral
MAMN (1591).jpg,neutral
cherry (32).jpg,positive
MAMN (1978).jpg,neutral
MAMN (1179).jpg,neutral
KAM(256).jpg,positive
kiwi (107).jpg,negative
MAMN (1388).jpg,neutral
KAM(119).jpg,positive
dirty (99).jpg,negative
MAMN (1747).jpg,neutral
KAM (415).jpg,positive
avocados (37).jpg,negative
KAM(257).jpg,negative
KAM(343).jpg,positive
peach (128).jpg,neutral
yellow (373).jpg,negative
MAMN (1429).jpg,neutral
KAM(109).jpg,negative
yellow (478).jpg,negative
avocados (730).jpg,negative
MAMN (1396).jpg,neutral
KAM (419).jpg,negative
KAM(940).jpg,positive
KAM(144).png,positive
MAMN (1095).jpg,neutral
avocados (104).jpg,negative
MAMN (541).jpg,neutral
KAM(442).jpg,negative
MAMN (540).jpg,neutral
KAM(834).jpg,positive
kiwi (150).jpg,negative
MAMN (798).jpg,neutral
yellow (418).jpg,positive
avocados (471).jpg,negative
KAM(658).jpg,positive
grape (30).jpg,positive
MAMN (2048).jpg,neutral
avocados (771).jpg,negative
MAMN (1670).jpg,neutral
KAM (558).jpg,positive
KAM(603).jpg,positive
MAMN (476).jpg,neutral
avocados (103).jpg,negative
avocados (764).jpg,negative
KAM (214).jpg,positive
KAM(826).jpg,positive
MAMN (1493).jpg,neutral
MAMN (1067).jpg,neutral
apple (100).jpg,negative
MAMN (885).jpg,neutral
apple (121).jpg,positive
grape (174).jpg,negative
KAM (103).jpg,positive
grape (33).jpg,neutral
yellow (427).jpg,neutral
KAM(902).jpg,negative
KAM(355).jpg,positive
KAM (608).jpg,positive
KAM(10).png,positive
kiwi (36).jpg,negative
apple (20).jpg,negative
KAM(1144).jpg,positive
KAM(1100).jpg,positive
kiwi (322).jpg,negative
KAM(1113).jpg,positive
KAM(129).jpg,positive
MAMN (2063).jpg,neutral
KAM(37).png,negative
MAMN (1930).jpg,neutral
KAM(134).png,positive
osage (213).jpg,negative
MAMN (745).jpg,neutral
KAM (218).jpg,positive
KAM (84).png,positive
avocados (306).jpg,negative
MAMN (627).jpg,neutral
KAM(231).png,positive
MAMN (1710).jpg,neutral
MAMN (759).jpg,neutral
MAMN (1268).jpg,neutral
KAM(1332).jpg,positive
yellow (313).jpg,negative
violance (62).jpg,negative
KAM(425).jpg,positive
grape (10).jpg,negative
avocados (425).jpg,negative
MAMN (1557).jpg,neutral
MAMN (1030).jpg,neutral
MAMN (1979).jpg,neutral
KAM(243).png,positive
KAM (119).png,positive
avocados (381).jpg,negative
kiwi (301).jpg,neutral
MAMN (1933).jpg,neutral
MAMN (1590).jpg,neutral
MAMN (367).jpg,neutral
yellow (256).jpg,positive
avocados (632).jpg,negative
